Time	OTF	Algorithm	Param	States	StateConfig	OtfStateConfig	AlgorithmParam	AlgorithmStateConfig	AlgorithmParamStateConfig	ExecutionTime	ExecutionTimeNormalized
19230	0.09516380655226209	markov-multisize	0.1	2	0.8-1.0	0.1-0.8-1.0	markov-multisize-0.1	markov-multisize-0.8-1.0	markov-multisize-0.1-0.8-1.0	907.768542	14.16175572542902
22830	0.0932982917214192	markov-multisize	0.1	2	0.8-1.0	0.1-0.8-1.0	markov-multisize-0.1	markov-multisize-0.8-1.0	markov-multisize-0.1-0.8-1.0	1136.78435	14.938033508541393
10530	0.08831908831908832	markov-multisize	0.1	2	0.8-1.0	0.1-0.8-1.0	markov-multisize-0.1	markov-multisize-0.8-1.0	markov-multisize-0.1-0.8-1.0	190.47834	5.426733333333333
20130	0.09090909090909091	markov-multisize	0.1	2	0.8-1.0	0.1-0.8-1.0	markov-multisize-0.1	markov-multisize-0.8-1.0	markov-multisize-0.1-0.8-1.0	888.330422	13.238903457526082
10530	0.08831908831908832	markov-multisize	0.1	2	0.8-1.0	0.1-0.8-1.0	markov-multisize-0.1	markov-multisize-0.8-1.0	markov-multisize-0.1-0.8-1.0	187.265249	5.335192279202279
11130	0.08355795148247978	markov-multisize	0.1	2	0.8-1.0	0.1-0.8-1.0	markov-multisize-0.1	markov-multisize-0.8-1.0	markov-multisize-0.1-0.8-1.0	238.032066	6.4159586522911045
10230	0.09090909090909091	markov-multisize	0.1	2	0.8-1.0	0.1-0.8-1.0	markov-multisize-0.1	markov-multisize-0.8-1.0	markov-multisize-0.1-0.8-1.0	158.949935	4.661288416422288
13230	0.09297052154195011	markov-multisize	0.1	2	0.8-1.0	0.1-0.8-1.0	markov-multisize-0.1	markov-multisize-0.8-1.0	markov-multisize-0.1-0.8-1.0	371.754056	8.429797188208616
11130	0.08355795148247978	markov-multisize	0.1	2	0.8-1.0	0.1-0.8-1.0	markov-multisize-0.1	markov-multisize-0.8-1.0	markov-multisize-0.1-0.8-1.0	222.235859	5.9901848787061995
9630	0.09657320872274143	markov-multisize	0.1	2	0.8-1.0	0.1-0.8-1.0	markov-multisize-0.1	markov-multisize-0.8-1.0	markov-multisize-0.1-0.8-1.0	123.601975	3.8505288161993767
11430	0.08136482939632546	markov-multisize	0.1	2	0.8-1.0	0.1-0.8-1.0	markov-multisize-0.1	markov-multisize-0.8-1.0	markov-multisize-0.1-0.8-1.0	248.308289	6.517277926509186
11130	0.08355795148247978	markov-multisize	0.1	2	0.8-1.0	0.1-0.8-1.0	markov-multisize-0.1	markov-multisize-0.8-1.0	markov-multisize-0.1-0.8-1.0	225.005137	6.064828490566037
11730	0.0792838874680307	markov-multisize	0.1	2	0.8-1.0	0.1-0.8-1.0	markov-multisize-0.1	markov-multisize-0.8-1.0	markov-multisize-0.1-0.8-1.0	266.860989	6.825089232736573
36930	0.0982940698619009	markov-multisize	0.1	2	0.8-1.0	0.1-0.8-1.0	markov-multisize-0.1	markov-multisize-0.8-1.0	markov-multisize-0.1-0.8-1.0	2097.590107	17.03972467099919
9630	0.09657320872274143	markov-multisize	0.1	2	0.8-1.0	0.1-0.8-1.0	markov-multisize-0.1	markov-multisize-0.8-1.0	markov-multisize-0.1-0.8-1.0	117.844419	3.6711657009345795
11730	0.0792838874680307	markov-multisize	0.1	2	0.8-1.0	0.1-0.8-1.0	markov-multisize-0.1	markov-multisize-0.8-1.0	markov-multisize-0.1-0.8-1.0	265.762258	6.796988695652173
11130	0.08355795148247978	markov-multisize	0.1	2	0.8-1.0	0.1-0.8-1.0	markov-multisize-0.1	markov-multisize-0.8-1.0	markov-multisize-0.1-0.8-1.0	224.306698	6.046002641509434
23730	0.08975979772439949	markov-multisize	0.1	2	0.8-1.0	0.1-0.8-1.0	markov-multisize-0.1	markov-multisize-0.8-1.0	markov-multisize-0.1-0.8-1.0	1125.422645	14.227846333754743
21330	0.09985935302391	markov-multisize	0.1	2	0.8-1.0	0.1-0.8-1.0	markov-multisize-0.1	markov-multisize-0.8-1.0	markov-multisize-0.1-0.8-1.0	942.918432	13.261862616033756
9330	0.09967845659163987	markov-multisize	0.1	2	0.8-1.0	0.1-0.8-1.0	markov-multisize-0.1	markov-multisize-0.8-1.0	markov-multisize-0.1-0.8-1.0	94.681825	3.0444316720257234
15930	0.09604519774011298	markov-multisize	0.1	2	0.8-1.0	0.1-0.8-1.0	markov-multisize-0.1	markov-multisize-0.8-1.0	markov-multisize-0.1-0.8-1.0	547.450863	10.309809096045198
15930	0.09604519774011298	markov-multisize	0.1	2	0.8-1.0	0.1-0.8-1.0	markov-multisize-0.1	markov-multisize-0.8-1.0	markov-multisize-0.1-0.8-1.0	555.072458	10.453341958568737
19230	0.09516380655226209	markov-multisize	0.1	2	0.8-1.0	0.1-0.8-1.0	markov-multisize-0.1	markov-multisize-0.8-1.0	markov-multisize-0.1-0.8-1.0	810.732454	12.647932199687988
35130	0.09479077711357814	markov-multisize	0.1	2	0.8-1.0	0.1-0.8-1.0	markov-multisize-0.1	markov-multisize-0.8-1.0	markov-multisize-0.1-0.8-1.0	1958.36575	16.72387489325363
11730	0.0792838874680307	markov-multisize	0.1	2	0.8-1.0	0.1-0.8-1.0	markov-multisize-0.1	markov-multisize-0.8-1.0	markov-multisize-0.1-0.8-1.0	260.412964	6.660178107416879
17730	0.08629441624365482	markov-multisize	0.1	2	0.8-1.0	0.1-0.8-1.0	markov-multisize-0.1	markov-multisize-0.8-1.0	markov-multisize-0.1-0.8-1.0	689.357061	11.664248071065991
11730	0.0792838874680307	markov-multisize	0.1	2	0.8-1.0	0.1-0.8-1.0	markov-multisize-0.1	markov-multisize-0.8-1.0	markov-multisize-0.1-0.8-1.0	264.711691	6.770119974424552
10230	0.09090909090909091	markov-multisize	0.1	2	0.8-1.0	0.1-0.8-1.0	markov-multisize-0.1	markov-multisize-0.8-1.0	markov-multisize-0.1-0.8-1.0	157.310497	4.613211055718475
11730	0.0792838874680307	markov-multisize	0.1	2	0.8-1.0	0.1-0.8-1.0	markov-multisize-0.1	markov-multisize-0.8-1.0	markov-multisize-0.1-0.8-1.0	261.988856	6.700482250639386
10230	0.09090909090909091	markov-multisize	0.1	2	0.8-1.0	0.1-0.8-1.0	markov-multisize-0.1	markov-multisize-0.8-1.0	markov-multisize-0.1-0.8-1.0	158.002681	4.633509706744868
9630	0.09657320872274143	markov-multisize	0.1	2	0.8-1.0	0.1-0.8-1.0	markov-multisize-0.1	markov-multisize-0.8-1.0	markov-multisize-0.1-0.8-1.0	116.264618	3.621950716510903
10830	0.08587257617728532	markov-multisize	0.1	2	0.8-1.0	0.1-0.8-1.0	markov-multisize-0.1	markov-multisize-0.8-1.0	markov-multisize-0.1-0.8-1.0	200.743763	5.560769058171745
9630	0.09657320872274143	markov-multisize	0.1	2	0.8-1.0	0.1-0.8-1.0	markov-multisize-0.1	markov-multisize-0.8-1.0	markov-multisize-0.1-0.8-1.0	117.404534	3.657462118380062
10230	0.09090909090909091	markov-multisize	0.1	2	0.8-1.0	0.1-0.8-1.0	markov-multisize-0.1	markov-multisize-0.8-1.0	markov-multisize-0.1-0.8-1.0	160.436132	4.704871906158357
13830	0.08893709327548807	markov-multisize	0.1	2	0.8-1.0	0.1-0.8-1.0	markov-multisize-0.1	markov-multisize-0.8-1.0	markov-multisize-0.1-0.8-1.0	404.993577	8.785110130151844
11430	0.08136482939632546	markov-multisize	0.1	2	0.8-1.0	0.1-0.8-1.0	markov-multisize-0.1	markov-multisize-0.8-1.0	markov-multisize-0.1-0.8-1.0	248.977831	6.534851207349082
26130	0.09299655568312284	markov-multisize	0.1	2	0.8-1.0	0.1-0.8-1.0	markov-multisize-0.1	markov-multisize-0.8-1.0	markov-multisize-0.1-0.8-1.0	1282.261402	14.721715292766936
15930	0.09604519774011298	markov-multisize	0.1	2	0.8-1.0	0.1-0.8-1.0	markov-multisize-0.1	markov-multisize-0.8-1.0	markov-multisize-0.1-0.8-1.0	562.777946	10.59845472693032
20730	0.08827785817655572	markov-multisize	0.1	2	0.8-1.0	0.1-0.8-1.0	markov-multisize-0.1	markov-multisize-0.8-1.0	markov-multisize-0.1-0.8-1.0	904.841333	13.09466473227207
12930	0.09512761020881672	markov-multisize	0.1	2	0.8-1.0	0.1-0.8-1.0	markov-multisize-0.1	markov-multisize-0.8-1.0	markov-multisize-0.1-0.8-1.0	354.696453	8.22961607888631
14130	0.08704883227176222	markov-multisize	0.1	2	0.8-1.0	0.1-0.8-1.0	markov-multisize-0.1	markov-multisize-0.8-1.0	markov-multisize-0.1-0.8-1.0	429.359905	9.115921549893843
28230	0.09670563230605739	markov-multisize	0.1	2	0.8-1.0	0.1-0.8-1.0	markov-multisize-0.1	markov-multisize-0.8-1.0	markov-multisize-0.1-0.8-1.0	1461.139331	15.52751680127524
10530	0.08831908831908832	markov-multisize	0.1	2	0.8-1.0	0.1-0.8-1.0	markov-multisize-0.1	markov-multisize-0.8-1.0	markov-multisize-0.1-0.8-1.0	179.161746	5.104323247863247
11130	0.08355795148247978	markov-multisize	0.1	2	0.8-1.0	0.1-0.8-1.0	markov-multisize-0.1	markov-multisize-0.8-1.0	markov-multisize-0.1-0.8-1.0	216.649566	5.839610943396226
10530	0.08831908831908832	markov-multisize	0.1	2	0.8-1.0	0.1-0.8-1.0	markov-multisize-0.1	markov-multisize-0.8-1.0	markov-multisize-0.1-0.8-1.0	178.009189	5.0714868660968655
11730	0.0792838874680307	markov-multisize	0.1	2	0.8-1.0	0.1-0.8-1.0	markov-multisize-0.1	markov-multisize-0.8-1.0	markov-multisize-0.1-0.8-1.0	262.279114	6.707905728900255
30630	0.09892262487757102	markov-multisize	0.1	2	0.8-1.0	0.1-0.8-1.0	markov-multisize-0.1	markov-multisize-0.8-1.0	markov-multisize-0.1-0.8-1.0	1594.274805	15.614836483839374
25830	0.09407665505226481	markov-multisize	0.1	2	0.8-1.0	0.1-0.8-1.0	markov-multisize-0.1	markov-multisize-0.8-1.0	markov-multisize-0.1-0.8-1.0	1270.083021	14.751254599303136
11730	0.0792838874680307	markov-multisize	0.1	2	0.8-1.0	0.1-0.8-1.0	markov-multisize-0.1	markov-multisize-0.8-1.0	markov-multisize-0.1-0.8-1.0	260.547705	6.663624168797954
14130	0.08704883227176222	markov-multisize	0.1	2	0.8-1.0	0.1-0.8-1.0	markov-multisize-0.1	markov-multisize-0.8-1.0	markov-multisize-0.1-0.8-1.0	425.757292	9.039432951167727
9630	0.09657320872274143	markov-multisize	0.1	2	0.8-1.0	0.1-0.8-1.0	markov-multisize-0.1	markov-multisize-0.8-1.0	markov-multisize-0.1-0.8-1.0	116.768554	3.637649657320872
17130	0.0893169877408056	markov-multisize	0.1	2	0.8-1.0	0.1-0.8-1.0	markov-multisize-0.1	markov-multisize-0.8-1.0	markov-multisize-0.1-0.8-1.0	641.261876	11.230505709281962
30930	0.0979631425800194	markov-multisize	0.1	2	0.8-1.0	0.1-0.8-1.0	markov-multisize-0.1	markov-multisize-0.8-1.0	markov-multisize-0.1-0.8-1.0	1644.314906	15.948738176527645
34530	0.09643788010425718	markov-multisize	0.1	2	0.8-1.0	0.1-0.8-1.0	markov-multisize-0.1	markov-multisize-0.8-1.0	markov-multisize-0.1-0.8-1.0	1922.562586	16.703410825369247
19830	0.09228441754916793	markov-multisize	0.1	2	0.8-1.0	0.1-0.8-1.0	markov-multisize-0.1	markov-multisize-0.8-1.0	markov-multisize-0.1-0.8-1.0	837.553107	12.671000105900152
9630	0.09657320872274143	markov-multisize	0.1	2	0.8-1.0	0.1-0.8-1.0	markov-multisize-0.1	markov-multisize-0.8-1.0	markov-multisize-0.1-0.8-1.0	119.820866	3.732737258566978
9930	0.09365558912386707	markov-multisize	0.1	2	0.8-1.0	0.1-0.8-1.0	markov-multisize-0.1	markov-multisize-0.8-1.0	markov-multisize-0.1-0.8-1.0	139.039173	4.200579244712991
27930	0.09774436090225563	markov-multisize	0.1	2	0.8-1.0	0.1-0.8-1.0	markov-multisize-0.1	markov-multisize-0.8-1.0	markov-multisize-0.1-0.8-1.0	1423.835235	15.293611546723954
31830	0.09519321394910461	markov-multisize	0.1	2	0.8-1.0	0.1-0.8-1.0	markov-multisize-0.1	markov-multisize-0.8-1.0	markov-multisize-0.1-0.8-1.0	1702.378493	16.045037634307256
11130	0.08355795148247978	markov-multisize	0.1	2	0.8-1.0	0.1-0.8-1.0	markov-multisize-0.1	markov-multisize-0.8-1.0	markov-multisize-0.1-0.8-1.0	227.240431	6.125079002695418
11430	0.08136482939632546	markov-multisize	0.1	2	0.8-1.0	0.1-0.8-1.0	markov-multisize-0.1	markov-multisize-0.8-1.0	markov-multisize-0.1-0.8-1.0	237.843078	6.2426004724409445
15930	0.09604519774011298	markov-multisize	0.1	2	0.8-1.0	0.1-0.8-1.0	markov-multisize-0.1	markov-multisize-0.8-1.0	markov-multisize-0.1-0.8-1.0	568.015852	10.697097024482108
15930	0.09604519774011298	markov-multisize	0.1	2	0.8-1.0	0.1-0.8-1.0	markov-multisize-0.1	markov-multisize-0.8-1.0	markov-multisize-0.1-0.8-1.0	562.602058	10.595142335216574
10830	0.08587257617728532	markov-multisize	0.1	2	0.8-1.0	0.1-0.8-1.0	markov-multisize-0.1	markov-multisize-0.8-1.0	markov-multisize-0.1-0.8-1.0	202.843133	5.618923351800554
20730	0.08827785817655572	markov-multisize	0.1	2	0.8-1.0	0.1-0.8-1.0	markov-multisize-0.1	markov-multisize-0.8-1.0	markov-multisize-0.1-0.8-1.0	898.427057	13.001838740955138
20430	0.08957415565345081	markov-multisize	0.1	2	0.8-1.0	0.1-0.8-1.0	markov-multisize-0.1	markov-multisize-0.8-1.0	markov-multisize-0.1-0.8-1.0	871.350693	12.79516436123348
30930	0.0979631425800194	markov-multisize	0.1	2	0.8-1.0	0.1-0.8-1.0	markov-multisize-0.1	markov-multisize-0.8-1.0	markov-multisize-0.1-0.8-1.0	1636.204675	15.87007444228904
9330	0.09967845659163987	markov-multisize	0.1	2	0.8-1.0	0.1-0.8-1.0	markov-multisize-0.1	markov-multisize-0.8-1.0	markov-multisize-0.1-0.8-1.0	98.781824	3.1762644372990354
11130	0.08355795148247978	markov-multisize	0.1	2	0.8-1.0	0.1-0.8-1.0	markov-multisize-0.1	markov-multisize-0.8-1.0	markov-multisize-0.1-0.8-1.0	224.650695	6.055274797843666
9630	0.09657320872274143	markov-multisize	0.1	2	0.8-1.0	0.1-0.8-1.0	markov-multisize-0.1	markov-multisize-0.8-1.0	markov-multisize-0.1-0.8-1.0	116.966319	3.643810560747663
11430	0.08136482939632546	markov-multisize	0.1	2	0.8-1.0	0.1-0.8-1.0	markov-multisize-0.1	markov-multisize-0.8-1.0	markov-multisize-0.1-0.8-1.0	242.592852	6.367266456692913
10530	0.08831908831908832	markov-multisize	0.1	2	0.8-1.0	0.1-0.8-1.0	markov-multisize-0.1	markov-multisize-0.8-1.0	markov-multisize-0.1-0.8-1.0	175.963756	5.013212421652421
12930	0.09512761020881672	markov-multisize	0.1	2	0.8-1.0	0.1-0.8-1.0	markov-multisize-0.1	markov-multisize-0.8-1.0	markov-multisize-0.1-0.8-1.0	341.985187	7.9346911136890945
10530	0.08831908831908832	markov-multisize	0.1	2	0.8-1.0	0.1-0.8-1.0	markov-multisize-0.1	markov-multisize-0.8-1.0	markov-multisize-0.1-0.8-1.0	177.072773	5.044808347578348
10830	0.08587257617728532	markov-multisize	0.1	2	0.8-1.0	0.1-0.8-1.0	markov-multisize-0.1	markov-multisize-0.8-1.0	markov-multisize-0.1-0.8-1.0	195.625569	5.418990831024931
13530	0.09090909090909091	markov-multisize	0.1	2	0.8-1.0	0.1-0.8-1.0	markov-multisize-0.1	markov-multisize-0.8-1.0	markov-multisize-0.1-0.8-1.0	389.56652	8.637838580931264
19230	0.09516380655226209	markov-multisize	0.1	2	0.8-1.0	0.1-0.8-1.0	markov-multisize-0.1	markov-multisize-0.8-1.0	markov-multisize-0.1-0.8-1.0	807.723314	12.600987737909517
9930	0.09365558912386707	markov-multisize	0.1	2	0.8-1.0	0.1-0.8-1.0	markov-multisize-0.1	markov-multisize-0.8-1.0	markov-multisize-0.1-0.8-1.0	134.244249	4.05571749244713
9330	0.09967845659163987	markov-multisize	0.1	2	0.8-1.0	0.1-0.8-1.0	markov-multisize-0.1	markov-multisize-0.8-1.0	markov-multisize-0.1-0.8-1.0	100.010904	3.215784694533762
14430	0.08523908523908524	markov-multisize	0.1	2	0.8-1.0	0.1-0.8-1.0	markov-multisize-0.1	markov-multisize-0.8-1.0	markov-multisize-0.1-0.8-1.0	454.024465	9.439178066528067
10530	0.08831908831908832	markov-multisize	0.1	2	0.8-1.0	0.1-0.8-1.0	markov-multisize-0.1	markov-multisize-0.8-1.0	markov-multisize-0.1-0.8-1.0	182.551571	5.200899458689459
11730	0.0792838874680307	markov-multisize	0.1	2	0.8-1.0	0.1-0.8-1.0	markov-multisize-0.1	markov-multisize-0.8-1.0	markov-multisize-0.1-0.8-1.0	259.890744	6.6468220971867
22830	0.0932982917214192	markov-multisize	0.1	2	0.8-1.0	0.1-0.8-1.0	markov-multisize-0.1	markov-multisize-0.8-1.0	markov-multisize-0.1-0.8-1.0	1061.91296	13.954178186596586
10830	0.08587257617728532	markov-multisize	0.1	2	0.8-1.0	0.1-0.8-1.0	markov-multisize-0.1	markov-multisize-0.8-1.0	markov-multisize-0.1-0.8-1.0	201.997401	5.595495872576177
23430	0.09090909090909091	markov-multisize	0.1	2	0.8-1.0	0.1-0.8-1.0	markov-multisize-0.1	markov-multisize-0.8-1.0	markov-multisize-0.1-0.8-1.0	1094.52438	14.014396670934701
17430	0.08777969018932874	markov-multisize	0.1	2	0.8-1.0	0.1-0.8-1.0	markov-multisize-0.1	markov-multisize-0.8-1.0	markov-multisize-0.1-0.8-1.0	675.390939	11.624628898450947
10230	0.09090909090909091	markov-multisize	0.1	2	0.8-1.0	0.1-0.8-1.0	markov-multisize-0.1	markov-multisize-0.8-1.0	markov-multisize-0.1-0.8-1.0	155.785621	4.568493284457477
36930	0.0982940698619009	markov-multisize	0.1	2	0.8-1.0	0.1-0.8-1.0	markov-multisize-0.1	markov-multisize-0.8-1.0	markov-multisize-0.1-0.8-1.0	2125.926038	17.269910950446793
16530	0.0925589836660617	markov-multisize	0.1	2	0.8-1.0	0.1-0.8-1.0	markov-multisize-0.1	markov-multisize-0.8-1.0	markov-multisize-0.1-0.8-1.0	595.219951	10.802539945553539
13530	0.09090909090909091	markov-multisize	0.1	2	0.8-1.0	0.1-0.8-1.0	markov-multisize-0.1	markov-multisize-0.8-1.0	markov-multisize-0.1-0.8-1.0	390.976213	8.669095631929046
13530	0.09090909090909091	markov-multisize	0.1	2	0.8-1.0	0.1-0.8-1.0	markov-multisize-0.1	markov-multisize-0.8-1.0	markov-multisize-0.1-0.8-1.0	389.05292	8.626450554323725
11730	0.0792838874680307	markov-multisize	0.1	2	0.8-1.0	0.1-0.8-1.0	markov-multisize-0.1	markov-multisize-0.8-1.0	markov-multisize-0.1-0.8-1.0	259.230624	6.6299392327365725
9930	0.09365558912386707	markov-multisize	0.1	2	0.8-1.0	0.1-0.8-1.0	markov-multisize-0.1	markov-multisize-0.8-1.0	markov-multisize-0.1-0.8-1.0	133.557572	4.034971963746223
10530	0.08831908831908832	markov-multisize	0.1	2	0.8-1.0	0.1-0.8-1.0	markov-multisize-0.1	markov-multisize-0.8-1.0	markov-multisize-0.1-0.8-1.0	177.465777	5.056005042735043
11730	0.0792838874680307	markov-multisize	0.1	2	0.8-1.0	0.1-0.8-1.0	markov-multisize-0.1	markov-multisize-0.8-1.0	markov-multisize-0.1-0.8-1.0	256.418646	6.558021636828645
23730	0.08975979772439949	markov-multisize	0.1	2	0.8-1.0	0.1-0.8-1.0	markov-multisize-0.1	markov-multisize-0.8-1.0	markov-multisize-0.1-0.8-1.0	1161.914159	14.689180265486726
40230	0.0976882923191648	markov-multisize	0.1	2	0.8-1.0	0.1-0.8-1.0	markov-multisize-0.1	markov-multisize-0.8-1.0	markov-multisize-0.1-0.8-1.0	2380.396499	17.750906032811336
13230	0.1836734693877551	markov-multisize	0.2	2	0.8-1.0	0.2-0.8-1.0	markov-multisize-0.2	markov-multisize-0.8-1.0	markov-multisize-0.2-0.8-1.0	1230.39024	27.90000544217687
52230	0.1958644457208501	markov-multisize	0.2	2	0.8-1.0	0.2-0.8-1.0	markov-multisize-0.2	markov-multisize-0.8-1.0	markov-multisize-0.2-0.8-1.0	3670.784998	21.084348064330847
17430	0.1910499139414802	markov-multisize	0.2	2	0.8-1.0	0.2-0.8-1.0	markov-multisize-0.2	markov-multisize-0.8-1.0	markov-multisize-0.2-0.8-1.0	787.192333	13.548921394148019
31830	0.1988689915174364	markov-multisize	0.2	2	0.8-1.0	0.2-0.8-1.0	markov-multisize-0.2	markov-multisize-0.8-1.0	markov-multisize-0.2-0.8-1.0	1811.849317	17.076807888784167
50430	0.1969066032123736	markov-multisize	0.2	2	0.8-1.0	0.2-0.8-1.0	markov-multisize-0.2	markov-multisize-0.8-1.0	markov-multisize-0.2-0.8-1.0	3266.169775	19.429921326591316
37230	0.1941982272360999	markov-multisize	0.2	2	0.8-1.0	0.2-0.8-1.0	markov-multisize-0.2	markov-multisize-0.8-1.0	markov-multisize-0.2-0.8-1.0	2179.100086	17.55922712328767
47130	0.1979630808402292	markov-multisize	0.2	2	0.8-1.0	0.2-0.8-1.0	markov-multisize-0.2	markov-multisize-0.8-1.0	markov-multisize-0.2-0.8-1.0	2977.315863	18.951724143857415
60930	0.1974396848842935	markov-multisize	0.2	2	0.8-1.0	0.2-0.8-1.0	markov-multisize-0.2	markov-multisize-0.8-1.0	markov-multisize-0.2-0.8-1.0	4120.854127	20.289779059576563
49230	0.1956124314442413	markov-multisize	0.2	2	0.8-1.0	0.2-0.8-1.0	markov-multisize-0.2	markov-multisize-0.8-1.0	markov-multisize-0.2-0.8-1.0	3139.848918	19.133753308957953
54630	0.1982427237781439	markov-multisize	0.2	2	0.8-1.0	0.2-0.8-1.0	markov-multisize-0.2	markov-multisize-0.8-1.0	markov-multisize-0.2-0.8-1.0	3540.975809	19.445226847885777
55830	0.199355185384202	markov-multisize	0.2	2	0.8-1.0	0.2-0.8-1.0	markov-multisize-0.2	markov-multisize-0.8-1.0	markov-multisize-0.2-0.8-1.0	3726.445966	20.023890198817842
20130	0.195230998509687	markov-multisize	0.2	2	0.8-1.0	0.2-0.8-1.0	markov-multisize-0.2	markov-multisize-0.8-1.0	markov-multisize-0.2-0.8-1.0	877.844818	13.082635141579733
35730	0.1939546599496222	markov-multisize	0.2	2	0.8-1.0	0.2-0.8-1.0	markov-multisize-0.2	markov-multisize-0.8-1.0	markov-multisize-0.2-0.8-1.0	2096.557724	17.603339412258606
18330	0.1980360065466448	markov-multisize	0.2	2	0.8-1.0	0.2-0.8-1.0	markov-multisize-0.2	markov-multisize-0.8-1.0	markov-multisize-0.2-0.8-1.0	745.915275	12.208105973813419
35430	0.1955969517358171	markov-multisize	0.2	2	0.8-1.0	0.2-0.8-1.0	markov-multisize-0.2	markov-multisize-0.8-1.0	markov-multisize-0.2-0.8-1.0	2070.202055	17.529229932260797
25830	0.1986062717770035	markov-multisize	0.2	2	0.8-1.0	0.2-0.8-1.0	markov-multisize-0.2	markov-multisize-0.8-1.0	markov-multisize-0.2-0.8-1.0	1298.596487	15.082421451800233
51330	0.1992986557568673	markov-multisize	0.2	2	0.8-1.0	0.2-0.8-1.0	markov-multisize-0.2	markov-multisize-0.8-1.0	markov-multisize-0.2-0.8-1.0	3280.161045	19.171017212156634
38130	0.1974822974036192	markov-multisize	0.2	2	0.8-1.0	0.2-0.8-1.0	markov-multisize-0.2	markov-multisize-0.8-1.0	markov-multisize-0.2-0.8-1.0	2202.71633	17.330576947285603
15330	0.1976516634050881	markov-multisize	0.2	2	0.8-1.0	0.2-0.8-1.0	markov-multisize-0.2	markov-multisize-0.8-1.0	markov-multisize-0.2-0.8-1.0	525.970713	10.292968943248534
37230	0.1941982272360999	markov-multisize	0.2	2	0.8-1.0	0.2-0.8-1.0	markov-multisize-0.2	markov-multisize-0.8-1.0	markov-multisize-0.2-0.8-1.0	2166.794592	17.46006923448832
39930	0.1960931630353118	markov-multisize	0.2	2	0.8-1.0	0.2-0.8-1.0	markov-multisize-0.2	markov-multisize-0.8-1.0	markov-multisize-0.2-0.8-1.0	2387.314476	17.936247002253946
33330	0.1989198919891989	markov-multisize	0.2	2	0.8-1.0	0.2-0.8-1.0	markov-multisize-0.2	markov-multisize-0.8-1.0	markov-multisize-0.2-0.8-1.0	1863.910029	16.77686794779478
17730	0.1878172588832487	markov-multisize	0.2	2	0.8-1.0	0.2-0.8-1.0	markov-multisize-0.2	markov-multisize-0.8-1.0	markov-multisize-0.2-0.8-1.0	699.126403	11.829549966159052
29730	0.1927346115035318	markov-multisize	0.2	2	0.8-1.0	0.2-0.8-1.0	markov-multisize-0.2	markov-multisize-0.8-1.0	markov-multisize-0.2-0.8-1.0	1549.611473	15.636846347124118
52230	0.1958644457208501	markov-multisize	0.2	2	0.8-1.0	0.2-0.8-1.0	markov-multisize-0.2	markov-multisize-0.8-1.0	markov-multisize-0.2-0.8-1.0	3335.595228	19.159076553704768
35130	0.197267292912041	markov-multisize	0.2	2	0.8-1.0	0.2-0.8-1.0	markov-multisize-0.2	markov-multisize-0.8-1.0	markov-multisize-0.2-0.8-1.0	2054.48111	17.544672160546543
42330	0.1991495393338058	markov-multisize	0.2	2	0.8-1.0	0.2-0.8-1.0	markov-multisize-0.2	markov-multisize-0.8-1.0	markov-multisize-0.2-0.8-1.0	2575.430433	18.252519014883063
26130	0.1963260619977038	markov-multisize	0.2	2	0.8-1.0	0.2-0.8-1.0	markov-multisize-0.2	markov-multisize-0.8-1.0	markov-multisize-0.2-0.8-1.0	1305.043839	14.983281733639496
25230	0.1914387633769322	markov-multisize	0.2	2	0.8-1.0	0.2-0.8-1.0	markov-multisize-0.2	markov-multisize-0.8-1.0	markov-multisize-0.2-0.8-1.0	1258.028678	14.958723876337693
26130	0.1963260619977038	markov-multisize	0.2	2	0.8-1.0	0.2-0.8-1.0	markov-multisize-0.2	markov-multisize-0.8-1.0	markov-multisize-0.2-0.8-1.0	1333.510654	15.310110838117106
47430	0.1967109424414927	markov-multisize	0.2	2	0.8-1.0	0.2-0.8-1.0	markov-multisize-0.2	markov-multisize-0.8-1.0	markov-multisize-0.2-0.8-1.0	2936.788207	18.575510480708413
29730	0.1927346115035318	markov-multisize	0.2	2	0.8-1.0	0.2-0.8-1.0	markov-multisize-0.2	markov-multisize-0.8-1.0	markov-multisize-0.2-0.8-1.0	1585.178751	15.995749253279516
15930	0.1902071563088512	markov-multisize	0.2	2	0.8-1.0	0.2-0.8-1.0	markov-multisize-0.2	markov-multisize-0.8-1.0	markov-multisize-0.2-0.8-1.0	570.76288	10.748830131826741
49230	0.1956124314442413	markov-multisize	0.2	2	0.8-1.0	0.2-0.8-1.0	markov-multisize-0.2	markov-multisize-0.8-1.0	markov-multisize-0.2-0.8-1.0	3137.580787	19.11993166971359
39930	0.1960931630353118	markov-multisize	0.2	2	0.8-1.0	0.2-0.8-1.0	markov-multisize-0.2	markov-multisize-0.8-1.0	markov-multisize-0.2-0.8-1.0	2373.233034	17.830451044327575
15630	0.1938579654510557	markov-multisize	0.2	2	0.8-1.0	0.2-0.8-1.0	markov-multisize-0.2	markov-multisize-0.8-1.0	markov-multisize-0.2-0.8-1.0	549.006205	10.537547120921305
62730	0.1965566714490674	markov-multisize	0.2	2	0.8-1.0	0.2-0.8-1.0	markov-multisize-0.2	markov-multisize-0.8-1.0	markov-multisize-0.2-0.8-1.0	4349.381689	20.80048631755141
