Time	OTF	Violation	Algorithm	Param	States	StateConfig	OtfStateConfig	AlgorithmParam	AlgorithmStateConfig	AlgorithmParamStateConfig	ExecutionTime	ExecutionTimeNormalized
19830	0.1074130105900151	1	otf-limit	0.1	0		0.1-	otf-limit-0.1	otf-limit-	otf-limit-0.1-	69.832708	1.0564706202723146
23730	0.1024020227560051	1	otf-limit	0.1	0		0.1-	otf-limit-0.1	otf-limit-	otf-limit-0.1-	92.935701	1.1749140455120102
12930	0.1183294663573086	1	otf-limit	0.1	0		0.1-	otf-limit-0.1	otf-limit-	otf-limit-0.1-	28.698511	0.6658587238979118
20730	0.1027496382054993	1	otf-limit	0.1	0		0.1-	otf-limit-0.1	otf-limit-	otf-limit-0.1-	154.58694	2.2371481910274964
16530	0.1107078039927405	1	otf-limit	0.1	0		0.1-	otf-limit-0.1	otf-limit-	otf-limit-0.1-	32.878129	0.5966992558983666
31530	0.1056137012369172	1	otf-limit	0.1	0		0.1-	otf-limit-0.1	otf-limit-	otf-limit-0.1-	113.264144	1.0776797716460516
10830	0.1135734072022161	1	otf-limit	0.1	0		0.1-	otf-limit-0.1	otf-limit-	otf-limit-0.1-	12.410827	0.3437902216066482
20130	0.1058122205663189	1	otf-limit	0.1	0		0.1-	otf-limit-0.1	otf-limit-	otf-limit-0.1-	46.063879	0.686495961251863
11430	0.1076115485564304	1	otf-limit	0.1	0		0.1-	otf-limit-0.1	otf-limit-	otf-limit-0.1-	14.053521	0.3688588188976378
10230	0.1202346041055718	1	otf-limit	0.1	0		0.1-	otf-limit-0.1	otf-limit-	otf-limit-0.1-	16.029576	0.47007554252199407
11730	0.1048593350383632	1	otf-limit	0.1	0		0.1-	otf-limit-0.1	otf-limit-	otf-limit-0.1-	17.313029	0.44278846547314576
11430	0.1076115485564304	1	otf-limit	0.1	0		0.1-	otf-limit-0.1	otf-limit-	otf-limit-0.1-	19.273069	0.5058548293963254
18330	0.11620294599018	1	otf-limit	0.1	0		0.1-	otf-limit-0.1	otf-limit-	otf-limit-0.1-	37.480692	0.6134319476268412
37830	0.1038858049167328	1	otf-limit	0.1	0		0.1-	otf-limit-0.1	otf-limit-	otf-limit-0.1-	141.071462	1.1187268992862807
10530	0.1168091168091168	1	otf-limit	0.1	0		0.1-	otf-limit-0.1	otf-limit-	otf-limit-0.1-	10.50862	0.2993908831908832
12930	0.1183294663573086	1	otf-limit	0.1	0		0.1-	otf-limit-0.1	otf-limit-	otf-limit-0.1-	19.128815	0.44382401392111365
11730	0.1048593350383632	1	otf-limit	0.1	0		0.1-	otf-limit-0.1	otf-limit-	otf-limit-0.1-	18.308861	0.4682573145780051
24930	0.1095066185318893	1	otf-limit	0.1	0		0.1-	otf-limit-0.1	otf-limit-	otf-limit-0.1-	72.552721	0.873077268351384
22230	0.1093117408906883	1	otf-limit	0.1	0		0.1-	otf-limit-0.1	otf-limit-	otf-limit-0.1-	49.56618	0.6689093117408907
13830	0.1106290672451193	1	otf-limit	0.1	0		0.1-	otf-limit-0.1	otf-limit-	otf-limit-0.1-	19.296865	0.41858709327548804
17430	0.1049913941480207	1	otf-limit	0.1	0		0.1-	otf-limit-0.1	otf-limit-	otf-limit-0.1-	24.60896	0.42356213425129086
17430	0.1049913941480207	1	otf-limit	0.1	0		0.1-	otf-limit-0.1	otf-limit-	otf-limit-0.1-	32.312667	0.5561560585197934
19830	0.1074130105900151	1	otf-limit	0.1	0		0.1-	otf-limit-0.1	otf-limit-	otf-limit-0.1-	58.399015	0.8834949319213313
35430	0.1024555461473328	1	otf-limit	0.1	0		0.1-	otf-limit-0.1	otf-limit-	otf-limit-0.1-	131.56447	1.1140090601185437
13230	0.1156462585034014	1	otf-limit	0.1	0		0.1-	otf-limit-0.1	otf-limit-	otf-limit-0.1-	17.363037	0.3937196598639455
18930	0.1125198098256735	1	otf-limit	0.1	0		0.1-	otf-limit-0.1	otf-limit-	otf-limit-0.1-	43.858218	0.6950589223454834
14130	0.1082802547770701	1	otf-limit	0.1	0		0.1-	otf-limit-0.1	otf-limit-	otf-limit-0.1-	25.980675	0.5516066878980892
13830	0.1106290672451193	1	otf-limit	0.1	0		0.1-	otf-limit-0.1	otf-limit-	otf-limit-0.1-	19.862269	0.43085182212581347
13830	0.1106290672451193	1	otf-limit	0.1	0		0.1-	otf-limit-0.1	otf-limit-	otf-limit-0.1-	21.086127	0.45739971800433843
11730	0.1048593350383632	1	otf-limit	0.1	0		0.1-	otf-limit-0.1	otf-limit-	otf-limit-0.1-	16.327918	0.417593810741688
12930	0.1183294663573086	1	otf-limit	0.1	0		0.1-	otf-limit-0.1	otf-limit-	otf-limit-0.1-	17.520426	0.40650640371229696
17130	0.106830122591944	1	otf-limit	0.1	0		0.1-	otf-limit-0.1	otf-limit-	otf-limit-0.1-	33.161186	0.5807563222416813
10530	0.1168091168091168	1	otf-limit	0.1	0		0.1-	otf-limit-0.1	otf-limit-	otf-limit-0.1-	15.322294	0.4365325925925926
20130	0.1058122205663189	1	otf-limit	0.1	0		0.1-	otf-limit-0.1	otf-limit-	otf-limit-0.1-	54.370287	0.810287436661699
14130	0.1082802547770701	1	otf-limit	0.1	0		0.1-	otf-limit-0.1	otf-limit-	otf-limit-0.1-	18.977634	0.4029221656050955
13230	0.1156462585034014	1	otf-limit	0.1	0		0.1-	otf-limit-0.1	otf-limit-	otf-limit-0.1-	28.735012	0.6515875736961452
28530	0.1062039957939012	1	otf-limit	0.1	0		0.1-	otf-limit-0.1	otf-limit-	otf-limit-0.1-	79.346081	0.8343436487907466
16830	0.1087344028520499	1	otf-limit	0.1	0		0.1-	otf-limit-0.1	otf-limit-	otf-limit-0.1-	32.849705	0.5855562388591801
25230	0.10820451843044	1	otf-limit	0.1	0		0.1-	otf-limit-0.1	otf-limit-	otf-limit-0.1-	77.378595	0.9200784185493461
13230	0.1156462585034014	1	otf-limit	0.1	0		0.1-	otf-limit-0.1	otf-limit-	otf-limit-0.1-	21.372867	0.4846455102040816
17730	0.1032148900169205	1	otf-limit	0.1	0		0.1-	otf-limit-0.1	otf-limit-	otf-limit-0.1-	33.486986	0.566615668358714
29430	0.1029561671763507	1	otf-limit	0.1	0		0.1-	otf-limit-0.1	otf-limit-	otf-limit-0.1-	115.326237	1.1755987461773703
11730	0.1048593350383632	1	otf-limit	0.1	0		0.1-	otf-limit-0.1	otf-limit-	otf-limit-0.1-	13.918613	0.3559747570332481
12930	0.1183294663573086	1	otf-limit	0.1	0		0.1-	otf-limit-0.1	otf-limit-	otf-limit-0.1-	17.584307	0.40798856148491874
10830	0.1135734072022161	1	otf-limit	0.1	0		0.1-	otf-limit-0.1	otf-limit-	otf-limit-0.1-	14.578417	0.40383426592797783
28530	0.1062039957939012	1	otf-limit	0.1	0		0.1-	otf-limit-0.1	otf-limit-	otf-limit-0.1-	100.941266	1.0614223554153523
31230	0.106628242074928	1	otf-limit	0.1	0		0.1-	otf-limit-0.1	otf-limit-	otf-limit-0.1-	84.010406	0.8070163880883766
32430	0.1026827012025902	1	otf-limit	0.1	0		0.1-	otf-limit-0.1	otf-limit-	otf-limit-0.1-	129.410492	1.1971368362627197
28830	0.105098855359001	1	otf-limit	0.1	0		0.1-	otf-limit-0.1	otf-limit-	otf-limit-0.1-	98.075395	1.0205556191467222
17130	0.106830122591944	1	otf-limit	0.1	0		0.1-	otf-limit-0.1	otf-limit-	otf-limit-0.1-	28.922626	0.5065258493870403
11730	0.1048593350383632	1	otf-limit	0.1	0		0.1-	otf-limit-0.1	otf-limit-	otf-limit-0.1-	16.861537	0.43124135549872117
17430	0.1049913941480207	1	otf-limit	0.1	0		0.1-	otf-limit-0.1	otf-limit-	otf-limit-0.1-	34.866314	0.6001086746987953
31530	0.1056137012369172	1	otf-limit	0.1	0		0.1-	otf-limit-0.1	otf-limit-	otf-limit-0.1-	113.385859	1.0788378591817318
35730	0.1015952980688497	1	otf-limit	0.1	0		0.1-	otf-limit-0.1	otf-limit-	otf-limit-0.1-	126.113545	1.0588878673383713
23730	0.1024020227560051	1	otf-limit	0.1	0		0.1-	otf-limit-0.1	otf-limit-	otf-limit-0.1-	72.607244	0.9179171175726928
9930	0.1238670694864048	1	otf-limit	0.1	0		0.1-	otf-limit-0.1	otf-limit-	otf-limit-0.1-	15.77436	0.4765667673716012
10530	0.1168091168091168	1	otf-limit	0.1	0		0.1-	otf-limit-0.1	otf-limit-	otf-limit-0.1-	15.942022	0.45418866096866095
30330	0.1097922848664688	1	otf-limit	0.1	0		0.1-	otf-limit-0.1	otf-limit-	otf-limit-0.1-	93.740536	0.9272060929772503
34530	0.105125977410947	1	otf-limit	0.1	0		0.1-	otf-limit-0.1	otf-limit-	otf-limit-0.1-	115.363103	1.002285864465682
11430	0.1076115485564304	1	otf-limit	0.1	0		0.1-	otf-limit-0.1	otf-limit-	otf-limit-0.1-	20.5548	0.5394960629921259
14430	0.106029106029106	1	otf-limit	0.1	0		0.1-	otf-limit-0.1	otf-limit-	otf-limit-0.1-	18.859561	0.3920906652806653
16830	0.1087344028520499	1	otf-limit	0.1	0		0.1-	otf-limit-0.1	otf-limit-	otf-limit-0.1-	33.673809	0.6002461497326202
17130	0.106830122591944	1	otf-limit	0.1	0		0.1-	otf-limit-0.1	otf-limit-	otf-limit-0.1-	35.415637	0.6202388266199649
11430	0.1076115485564304	1	otf-limit	0.1	0		0.1-	otf-limit-0.1	otf-limit-	otf-limit-0.1-	19.899966	0.5223088188976378
23730	0.1024020227560051	1	otf-limit	0.1	0		0.1-	otf-limit-0.1	otf-limit-	otf-limit-0.1-	61.339127	0.7754630467762327
27630	0.1096634093376764	1	otf-limit	0.1	0		0.1-	otf-limit-0.1	otf-limit-	otf-limit-0.1-	70.26584	0.7629298588490772
34230	0.1060473269062226	1	otf-limit	0.1	0		0.1-	otf-limit-0.1	otf-limit-	otf-limit-0.1-	113.766002	0.9970727607361963
11430	0.1076115485564304	1	otf-limit	0.1	0		0.1-	otf-limit-0.1	otf-limit-	otf-limit-0.1-	16.992472	0.44599664041994747
12630	0.1211401425178147	1	otf-limit	0.1	0		0.1-	otf-limit-0.1	otf-limit-	otf-limit-0.1-	23.129639	0.5493976009501188
11430	0.1076115485564304	1	otf-limit	0.1	0		0.1-	otf-limit-0.1	otf-limit-	otf-limit-0.1-	17.079499	0.4482808136482939
16830	0.1087344028520499	1	otf-limit	0.1	0		0.1-	otf-limit-0.1	otf-limit-	otf-limit-0.1-	36.382726	0.648533440285205
18630	0.1143317230273752	1	otf-limit	0.1	0		0.1-	otf-limit-0.1	otf-limit-	otf-limit-0.1-	33.96701	0.5469727858293076
14430	0.106029106029106	1	otf-limit	0.1	0		0.1-	otf-limit-0.1	otf-limit-	otf-limit-0.1-	22.492935	0.4676285862785862
11730	0.1048593350383632	1	otf-limit	0.1	0		0.1-	otf-limit-0.1	otf-limit-	otf-limit-0.1-	14.707836	0.3761594884910486
11430	0.1076115485564304	1	otf-limit	0.1	0		0.1-	otf-limit-0.1	otf-limit-	otf-limit-0.1-	11.83597	0.3106553805774278
34830	0.1042204995693368	1	otf-limit	0.1	0		0.1-	otf-limit-0.1	otf-limit-	otf-limit-0.1-	149.279631	1.2857849354005169
19530	0.109062980030722	1	otf-limit	0.1	0		0.1-	otf-limit-0.1	otf-limit-	otf-limit-0.1-	52.946982	0.8133176958525347
10830	0.1135734072022161	1	otf-limit	0.1	0		0.1-	otf-limit-0.1	otf-limit-	otf-limit-0.1-	11.261085	0.31194141274238224
12630	0.1211401425178147	1	otf-limit	0.1	0		0.1-	otf-limit-0.1	otf-limit-	otf-limit-0.1-	23.519701	0.558662731591449
29130	0.1040164778578785	1	otf-limit	0.1	0		0.1-	otf-limit-0.1	otf-limit-	otf-limit-0.1-	103.735252	1.0683342121524202
13230	0.1156462585034014	1	otf-limit	0.1	0		0.1-	otf-limit-0.1	otf-limit-	otf-limit-0.1-	25.550817	0.5793836054421768
19530	0.109062980030722	1	otf-limit	0.1	0		0.1-	otf-limit-0.1	otf-limit-	otf-limit-0.1-	38.3775	0.589516129032258
35430	0.1024555461473328	1	otf-limit	0.1	0		0.1-	otf-limit-0.1	otf-limit-	otf-limit-0.1-	142.450698	1.2061871126164267
11730	0.1048593350383632	1	otf-limit	0.1	0		0.1-	otf-limit-0.1	otf-limit-	otf-limit-0.1-	15.383451	0.3934386445012788
28230	0.1073326248671626	1	otf-limit	0.1	0		0.1-	otf-limit-0.1	otf-limit-	otf-limit-0.1-	90.649174	0.9633280977683316
19830	0.1074130105900151	1	otf-limit	0.1	0		0.1-	otf-limit-0.1	otf-limit-	otf-limit-0.1-	56.055226	0.8480367019667171
13830	0.1106290672451193	1	otf-limit	0.1	0		0.1-	otf-limit-0.1	otf-limit-	otf-limit-0.1-	19.252288	0.4176201301518438
37230	0.1055600322320709	1	otf-limit	0.1	0		0.1-	otf-limit-0.1	otf-limit-	otf-limit-0.1-	169.868643	1.3688045366639807
21930	0.1108071135430917	1	otf-limit	0.1	0		0.1-	otf-limit-0.1	otf-limit-	otf-limit-0.1-	46.345533	0.6340018194254446
15630	0.1170825335892514	1	otf-limit	0.1	0		0.1-	otf-limit-0.1	otf-limit-	otf-limit-0.1-	32.872644	0.6309528598848368
14430	0.106029106029106	1	otf-limit	0.1	0		0.1-	otf-limit-0.1	otf-limit-	otf-limit-0.1-	26.279496	0.5463512681912682
17430	0.1049913941480207	1	otf-limit	0.1	0		0.1-	otf-limit-0.1	otf-limit-	otf-limit-0.1-	30.923066	0.5322386574870912
11430	0.1076115485564304	1	otf-limit	0.1	0		0.1-	otf-limit-0.1	otf-limit-	otf-limit-0.1-	13.036716	0.3421710236220472
20430	0.1042584434654919	1	otf-limit	0.1	0		0.1-	otf-limit-0.1	otf-limit-	otf-limit-0.1-	44.913259	0.659519221732746
12930	0.1183294663573086	1	otf-limit	0.1	0		0.1-	otf-limit-0.1	otf-limit-	otf-limit-0.1-	12.783386	0.296598283062645
26130	0.1044776119402985	1	otf-limit	0.1	0		0.1-	otf-limit-0.1	otf-limit-	otf-limit-0.1-	123.237422	1.4148957749712974
40530	0.1043671354552184	1	otf-limit	0.1	0		0.1-	otf-limit-0.1	otf-limit-	otf-limit-0.1-	199.335012	1.4754627091043673
14130	0.2144373673036093	1	otf-limit	0.2	0		0.2-	otf-limit-0.2	otf-limit-	otf-limit-0.2-	104.00624	2.2082004246284503
54630	0.2037342119714443	1	otf-limit	0.2	0		0.2-	otf-limit-0.2	otf-limit-	otf-limit-0.2-	498.935748	2.739899769357496
18930	0.2076069730586371	1	otf-limit	0.2	0		0.2-	otf-limit-0.2	otf-limit-	otf-limit-0.2-	54.611548	0.8654761965134706
32130	0.2063492063492063	1	otf-limit	0.2	0		0.2-	otf-limit-0.2	otf-limit-	otf-limit-0.2-	92.655478	0.8651305135387489
51930	0.2027729636048527	1	otf-limit	0.2	0		0.2-	otf-limit-0.2	otf-limit-	otf-limit-0.2-	337.135558	1.9476346504910458
38130	0.2053501180173092	1	otf-limit	0.2	0		0.2-	otf-limit-0.2	otf-limit-	otf-limit-0.2-	148.394338	1.1675400314712825
47430	0.2030360531309298	1	otf-limit	0.2	0		0.2-	otf-limit-0.2	otf-limit-	otf-limit-0.2-	248.716954	1.5731622643896268
61230	0.2013718765311122	1	otf-limit	0.2	0		0.2-	otf-limit-0.2	otf-limit-	otf-limit-0.2-	430.800387	2.1107319304262617
51630	0.2039511911679256	1	otf-limit	0.2	0		0.2-	otf-limit-0.2	otf-limit-	otf-limit-0.2-	304.165938	1.7673790703079604
56130	0.2036344200962052	1	otf-limit	0.2	0		0.2-	otf-limit-0.2	otf-limit-	otf-limit-0.2-	309.158544	1.652370625334046
56130	0.2036344200962052	1	otf-limit	0.2	0		0.2-	otf-limit-0.2	otf-limit-	otf-limit-0.2-	356.406554	1.9048987386424374
20430	0.2070484581497797	1	otf-limit	0.2	0		0.2-	otf-limit-0.2	otf-limit-	otf-limit-0.2-	43.100421	0.632898986784141
36630	0.2055692055692056	1	otf-limit	0.2	0		0.2-	otf-limit-0.2	otf-limit-	otf-limit-0.2-	193.842244	1.5875695659295659
19230	0.2043681747269891	1	otf-limit	0.2	0		0.2-	otf-limit-0.2	otf-limit-	otf-limit-0.2-	44.698272	0.6973209360374416
36330	0.2072667217175888	1	otf-limit	0.2	0		0.2-	otf-limit-0.2	otf-limit-	otf-limit-0.2-	186.104611	1.5367845664739885
26130	0.2078071182548794	1	otf-limit	0.2	0		0.2-	otf-limit-0.2	otf-limit-	otf-limit-0.2-	72.854021	0.836441113662457
51630	0.2039511911679256	1	otf-limit	0.2	0		0.2-	otf-limit-0.2	otf-limit-	otf-limit-0.2-	237.635677	1.3807999825682742
38430	0.2037470725995316	1	otf-limit	0.2	0		0.2-	otf-limit-0.2	otf-limit-	otf-limit-0.2-	134.833572	1.0525649648711946
15930	0.2090395480225989	1	otf-limit	0.2	0		0.2-	otf-limit-0.2	otf-limit-	otf-limit-0.2-	28.416342	0.5351476836158192
38130	0.2053501180173092	1	otf-limit	0.2	0		0.2-	otf-limit-0.2	otf-limit-	otf-limit-0.2-	163.778109	1.2885767820613692
40230	0.2020879940343028	1	otf-limit	0.2	0		0.2-	otf-limit-0.2	otf-limit-	otf-limit-0.2-	186.538504	1.391040298284862
35730	0.2023509655751469	1	otf-limit	0.2	0		0.2-	otf-limit-0.2	otf-limit-	otf-limit-0.2-	124.401117	1.044509798488665
32130	0.2063492063492063	1	otf-limit	0.2	0		0.2-	otf-limit-0.2	otf-limit-	otf-limit-0.2-	98.272288	0.917575051353875
33630	0.2060660124888492	1	otf-limit	0.2	0		0.2-	otf-limit-0.2	otf-limit-	otf-limit-0.2-	79.384896	0.7081614272970562
54930	0.2026215182960131	1	otf-limit	0.2	0		0.2-	otf-limit-0.2	otf-limit-	otf-limit-0.2-	302.137218	1.6501213435281268
37230	0.2022562449637389	1	otf-limit	0.2	0		0.2-	otf-limit-0.2	otf-limit-	otf-limit-0.2-	208.695481	1.6816718855761483
42630	0.2047853624208304	1	otf-limit	0.2	0		0.2-	otf-limit-0.2	otf-limit-	otf-limit-0.2-	186.768952	1.3143487121745252
27330	0.2096597145993414	1	otf-limit	0.2	0		0.2-	otf-limit-0.2	otf-limit-	otf-limit-0.2-	72.009283	0.7904421844127333
26430	0.2054483541430193	1	otf-limit	0.2	0		0.2-	otf-limit-0.2	otf-limit-	otf-limit-0.2-	84.235698	0.9561373212258797
27930	0.20515574650913	1	otf-limit	0.2	0		0.2-	otf-limit-0.2	otf-limit-	otf-limit-0.2-	97.562795	1.047935499462943
49230	0.2017062766605728	1	otf-limit	0.2	0		0.2-	otf-limit-0.2	otf-limit-	otf-limit-0.2-	241.177683	1.4696994698354662
32130	0.2063492063492063	1	otf-limit	0.2	0		0.2-	otf-limit-0.2	otf-limit-	otf-limit-0.2-	107.695857	1.0055635574229693
16230	0.2051756007393715	1	otf-limit	0.2	0		0.2-	otf-limit-0.2	otf-limit-	otf-limit-0.2-	30.35652	0.5611186691312384
53430	0.2026951151038742	1	otf-limit	0.2	0		0.2-	otf-limit-0.2	otf-limit-	otf-limit-0.2-	284.050337	1.594892403144301
40230	0.2020879940343028	1	otf-limit	0.2	0		0.2-	otf-limit-0.2	otf-limit-	otf-limit-0.2-	177.516519	1.32376225950783
15930	0.2090395480225989	1	otf-limit	0.2	0		0.2-	otf-limit-0.2	otf-limit-	otf-limit-0.2-	32.398847	0.6101477777777778
67230	0.2012494422132976	1	otf-limit	0.2	0		0.2-	otf-limit-0.2	otf-limit-	otf-limit-0.2-	586.22279	2.6158982150825527
21630	0.2094313453536755	1	otf-limit	0.2	0		0.2-	otf-limit-0.2	otf-limit-	otf-limit-0.2-	41.110782	0.5701911511789182
21630	0.2094313453536755	1	otf-limit	0.2	0		0.2-	otf-limit-0.2	otf-limit-	otf-limit-0.2-	74.814548	1.0376497642163662
42630	0.2047853624208304	1	otf-limit	0.2	0		0.2-	otf-limit-0.2	otf-limit-	otf-limit-0.2-	177.678991	1.2503799507389164
31230	0.2026897214217099	1	otf-limit	0.2	0		0.2-	otf-limit-0.2	otf-limit-	otf-limit-0.2-	110.581178	1.0622591546589817
48630	0.2041949413942011	1	otf-limit	0.2	0		0.2-	otf-limit-0.2	otf-limit-	otf-limit-0.2-	286.173631	1.7654141332510795
34230	0.2024539877300613	1	otf-limit	0.2	0		0.2-	otf-limit-0.2	otf-limit-	otf-limit-0.2-	137.237768	1.202784995617879
39330	0.2067124332570557	1	otf-limit	0.2	0		0.2-	otf-limit-0.2	otf-limit-	otf-limit-0.2-	155.913615	1.1892724256292906
45930	0.2031352057478772	1	otf-limit	0.2	0		0.2-	otf-limit-0.2	otf-limit-	otf-limit-0.2-	257.1823	1.6798321358589159
19230	0.2043681747269891	1	otf-limit	0.2	0		0.2-	otf-limit-0.2	otf-limit-	otf-limit-0.2-	30.622027	0.4777227301092044
41730	0.2020129403306973	1	otf-limit	0.2	0		0.2-	otf-limit-0.2	otf-limit-	otf-limit-0.2-	160.625848	1.1547508842559309
17130	0.2119089316987741	1	otf-limit	0.2	0		0.2-	otf-limit-0.2	otf-limit-	otf-limit-0.2-	31.017247	0.5432092294220665
59130	0.2034500253678336	1	otf-limit	0.2	0		0.2-	otf-limit-0.2	otf-limit-	otf-limit-0.2-	392.89763	1.9933923389142567
43230	0.2019430950728661	1	otf-limit	0.2	0		0.2-	otf-limit-0.2	otf-limit-	otf-limit-0.2-	145.285684	1.0082282026370577
62130	0.2032834379526799	1	otf-limit	0.2	0		0.2-	otf-limit-0.2	otf-limit-	otf-limit-0.2-	437.195377	2.111035137614679
71430	0.2020159596808064	1	otf-limit	0.2	0		0.2-	otf-limit-0.2	otf-limit-	otf-limit-0.2-	561.13561	2.3567224275514493
29430	0.2048929663608563	1	otf-limit	0.2	0		0.2-	otf-limit-0.2	otf-limit-	otf-limit-0.2-	82.109251	0.8369954230377167
38130	0.2053501180173092	1	otf-limit	0.2	0		0.2-	otf-limit-0.2	otf-limit-	otf-limit-0.2-	170.391689	1.3406112431156572
34230	0.2024539877300613	1	otf-limit	0.2	0		0.2-	otf-limit-0.2	otf-limit-	otf-limit-0.2-	131.340254	1.1510977563540754
64230	0.2013078000934143	1	otf-limit	0.2	0		0.2-	otf-limit-0.2	otf-limit-	otf-limit-0.2-	437.320828	2.0426007846800562
60930	0.2023633677991137	1	otf-limit	0.2	0		0.2-	otf-limit-0.2	otf-limit-	otf-limit-0.2-	359.86471	1.7718597242737568
65730	0.2012779552715655	1	otf-limit	0.2	0		0.2-	otf-limit-0.2	otf-limit-	otf-limit-0.2-	518.503617	2.3665158238247375
17730	0.2047377326565144	1	otf-limit	0.2	0		0.2-	otf-limit-0.2	otf-limit-	otf-limit-0.2-	49.334796	0.8347681218274111
42630	0.2047853624208304	1	otf-limit	0.2	0		0.2-	otf-limit-0.2	otf-limit-	otf-limit-0.2-	230.284575	1.6205811048557355
52230	0.2016082711085583	1	otf-limit	0.2	0		0.2-	otf-limit-0.2	otf-limit-	otf-limit-0.2-	277.715085	1.5951469557725444
56730	0.2014806980433633	1	otf-limit	0.2	0		0.2-	otf-limit-0.2	otf-limit-	otf-limit-0.2-	316.750885	1.6750443416181915
15930	0.2090395480225989	1	otf-limit	0.2	0		0.2-	otf-limit-0.2	otf-limit-	otf-limit-0.2-	38.842738	0.7315016572504708
26430	0.2054483541430193	1	otf-limit	0.2	0		0.2-	otf-limit-0.2	otf-limit-	otf-limit-0.2-	60.207028	0.6833941884222475
24330	0.2108508014796547	1	otf-limit	0.2	0		0.2-	otf-limit-0.2	otf-limit-	otf-limit-0.2-	68.922799	0.8498495561035758
45930	0.2031352057478772	1	otf-limit	0.2	0		0.2-	otf-limit-0.2	otf-limit-	otf-limit-0.2-	247.978881	1.6197183605486611
19230	0.2043681747269891	1	otf-limit	0.2	0		0.2-	otf-limit-0.2	otf-limit-	otf-limit-0.2-	51.92949	0.810132449297972
46830	0.2056374119154388	1	otf-limit	0.2	0		0.2-	otf-limit-0.2	otf-limit-	otf-limit-0.2-	227.456747	1.4571220179372197
46830	0.2056374119154388	1	otf-limit	0.2	0		0.2-	otf-limit-0.2	otf-limit-	otf-limit-0.2-	186.898277	1.1972983792440743
55830	0.2047286405158517	1	otf-limit	0.2	0		0.2-	otf-limit-0.2	otf-limit-	otf-limit-0.2-	295.844337	1.5897062708221386
61830	0.2042697719553615	1	otf-limit	0.2	0		0.2-	otf-limit-0.2	otf-limit-	otf-limit-0.2-	468.681013	2.274046642406599
48930	0.2029429797670141	1	otf-limit	0.2	0		0.2-	otf-limit-0.2	otf-limit-	otf-limit-0.2-	336.528769	2.063327829552422
17730	0.2047377326565144	1	otf-limit	0.2	0		0.2-	otf-limit-0.2	otf-limit-	otf-limit-0.2-	42.26596	0.7151600676818951
49230	0.2017062766605728	1	otf-limit	0.2	0		0.2-	otf-limit-0.2	otf-limit-	otf-limit-0.2-	305.598388	1.8622692748324192
42330	0.2062367115520907	1	otf-limit	0.2	0		0.2-	otf-limit-0.2	otf-limit-	otf-limit-0.2-	162.942883	1.1548042735648476
78930	0.201824401368301	1	otf-limit	0.2	0		0.2-	otf-limit-0.2	otf-limit-	otf-limit-0.2-	558.618005	2.1232155264158115
35430	0.2040643522438611	1	otf-limit	0.2	0		0.2-	otf-limit-0.2	otf-limit-	otf-limit-0.2-	132.159013	1.1190432938187975
49230	0.2017062766605728	1	otf-limit	0.2	0		0.2-	otf-limit-0.2	otf-limit-	otf-limit-0.2-	186.414977	1.1359840158439976
55230	0.2015209125475285	1	otf-limit	0.2	0		0.2-	otf-limit-0.2	otf-limit-	otf-limit-0.2-	368.910474	2.00385917436176
29730	0.2028254288597376	1	otf-limit	0.2	0		0.2-	otf-limit-0.2	otf-limit-	otf-limit-0.2-	117.004311	1.1806691321897074
17130	0.2119089316987741	1	otf-limit	0.2	0		0.2-	otf-limit-0.2	otf-limit-	otf-limit-0.2-	26.561499	0.4651751138353765
36630	0.2055692055692056	1	otf-limit	0.2	0		0.2-	otf-limit-0.2	otf-limit-	otf-limit-0.2-	192.493556	1.5765238001638004
56730	0.2014806980433633	1	otf-limit	0.2	0		0.2-	otf-limit-0.2	otf-limit-	otf-limit-0.2-	388.359431	2.0537251771549445
33630	0.2060660124888492	1	otf-limit	0.2	0		0.2-	otf-limit-0.2	otf-limit-	otf-limit-0.2-	157.063577	1.4011023818019628
26430	0.2054483541430193	1	otf-limit	0.2	0		0.2-	otf-limit-0.2	otf-limit-	otf-limit-0.2-	66.317145	0.7527485244040862
74730	0.2011240465676435	1	otf-limit	0.2	0		0.2-	otf-limit-0.2	otf-limit-	otf-limit-0.2-	627.16396	2.5177196306704133
39630	0.2051476154428463	1	otf-limit	0.2	0		0.2-	otf-limit-0.2	otf-limit-	otf-limit-0.2-	163.329318	1.2364066464799395
38730	0.2021688613477924	1	otf-limit	0.2	0		0.2-	otf-limit-0.2	otf-limit-	otf-limit-0.2-	157.768373	1.2220633075135554
39330	0.2067124332570557	1	otf-limit	0.2	0		0.2-	otf-limit-0.2	otf-limit-	otf-limit-0.2-	214.575099	1.6367284439359269
42630	0.2047853624208304	1	otf-limit	0.2	0		0.2-	otf-limit-0.2	otf-limit-	otf-limit-0.2-	174.817103	1.2302399929627024
65130	0.2031321971441732	1	otf-limit	0.2	0		0.2-	otf-limit-0.2	otf-limit-	otf-limit-0.2-	514.051558	2.367810032243206
63930	0.2022524636320976	1	otf-limit	0.2	0		0.2-	otf-limit-0.2	otf-limit-	otf-limit-0.2-	363.421191	1.705402116377288
20130	0.2101341281669151	1	otf-limit	0.2	0		0.2-	otf-limit-0.2	otf-limit-	otf-limit-0.2-	49.926442	0.7440602384500746
27330	0.2096597145993414	1	otf-limit	0.2	0		0.2-	otf-limit-0.2	otf-limit-	otf-limit-0.2-	83.126236	0.9124724039517016
