Time	OTF	Algorithm	Param	States	StateConfig	OtfStateConfig	AlgorithmParam	AlgorithmStateConfig	AlgorithmParamStateConfig	ExecutionTime	ExecutionTimeNormalized
24330	0.07521578298397041	lrr	1.05	0		1.05-	lrr-1.05	lrr-	lrr-1.05-	101.405978	1.2503819728729964
52230	0.3624353819643883	lrr	1.05	0		1.05-	lrr-1.05	lrr-	lrr-1.05-	497.774813	2.8591316082711087
9630	0.06542056074766354	lrr	1.05	0		1.05-	lrr-1.05	lrr-	lrr-1.05-	14.145482	0.4406692211838006
66930	0.2693859255939041	lrr	1.05	0		1.05-	lrr-1.05	lrr-	lrr-1.05-	854.317713	3.829303957866428
73230	0.2544039328144203	lrr	1.05	0		1.05-	lrr-1.05	lrr-	lrr-1.05-	903.028717	3.6994212085210982
18330	0.11620294599018	lrr	1.05	0		1.05-	lrr-1.05	lrr-	lrr-1.05-	64.720479	1.0592549754500817
43830	0.3292265571526352	lrr	1.05	0		1.05-	lrr-1.05	lrr-	lrr-1.05-	274.925772	1.8817643531827515
86430	0.2086081221797987	lrr	1.05	0		1.05-	lrr-1.05	lrr-	lrr-1.05-	1192.100905	4.137802516487331
33930	0.1688770999115827	lrr	1.05	0		1.05-	lrr-1.05	lrr-	lrr-1.05-	174.93421	1.5467215738284705
72630	0.2771581990912846	lrr	1.05	0		1.05-	lrr-1.05	lrr-	lrr-1.05-	796.101618	3.288317298636927
45030	0.2138574283810793	lrr	1.05	0		1.05-	lrr-1.05	lrr-	lrr-1.05-	384.734684	2.5631891005996006
3630	0.09090909090909091	lrr	1.05	0		1.05-	lrr-1.05	lrr-	lrr-1.05-	1.909989	0.1578503305785124
75930	0.2137495061240616	lrr	1.05	0		1.05-	lrr-1.05	lrr-	lrr-1.05-	970.199208	3.833264354010273
15030	0.06187624750499002	lrr	1.05	0		1.05-	lrr-1.05	lrr-	lrr-1.05-	31.496382	0.6286702994011976
35430	0.3988145639288738	lrr	1.05	0		1.05-	lrr-1.05	lrr-	lrr-1.05-	213.071114	1.8041584589331077
25530	0.1891891891891892	lrr	1.05	0		1.05-	lrr-1.05	lrr-	lrr-1.05-	105.054795	1.23448642773208
8430	0.07473309608540925	lrr	1.05	0		1.05-	lrr-1.05	lrr-	lrr-1.05-	10.356504	0.3685588612099644
29730	0.1927346115035318	lrr	1.05	0		1.05-	lrr-1.05	lrr-	lrr-1.05-	117.608531	1.1867662058526742
86430	0.2641443943075321	lrr	1.05	0		1.05-	lrr-1.05	lrr-	lrr-1.05-	1059.022577	3.6758853766053448
78030	0.3079584775086505	lrr	1.05	0		1.05-	lrr-1.05	lrr-	lrr-1.05-	691.582542	2.658910196078431
55530	0.3138843868179363	lrr	1.05	0		1.05-	lrr-1.05	lrr-	lrr-1.05-	646.773033	3.4941817017828205
77430	0.287098024021697	lrr	1.05	0		1.05-	lrr-1.05	lrr-	lrr-1.05-	1003.061779	3.886330023246803
18030	0.2346089850249584	markov-multisize	0.2441	1	1.0	0.2441-1.0	markov-multisize-0.2441	markov-multisize-1.0	markov-multisize-0.2441-1.0	240.547232	4.0024497836938435
64830	0.2410920869967608	markov-multisize	0.2441	1	1.0	0.2441-1.0	markov-multisize-0.2441	markov-multisize-1.0	markov-multisize-0.2441-1.0	951.902928	4.404918685793614
33930	0.2396109637488948	markov-multisize	0.2441	1	1.0	0.2441-1.0	markov-multisize-0.2441	markov-multisize-1.0	markov-multisize-0.2441-1.0	271.495248	2.4004884880636608
34230	0.2375109553023663	markov-multisize	0.2441	1	1.0	0.2441-1.0	markov-multisize-0.2441	markov-multisize-1.0	markov-multisize-0.2441-1.0	202.224556	1.772344925503944
74430	0.2422410318419992	markov-multisize	0.2441	1	1.0	0.2441-1.0	markov-multisize-0.2441	markov-multisize-1.0	markov-multisize-0.2441-1.0	873.715075	3.521624647319629
41430	0.2396813902968863	markov-multisize	0.2441	1	1.0	0.2441-1.0	markov-multisize-0.2441	markov-multisize-1.0	markov-multisize-0.2441-1.0	291.900718	2.1136909341057204
63330	0.2420653718616769	markov-multisize	0.2441	1	1.0	0.2441-1.0	markov-multisize-0.2441	markov-multisize-1.0	markov-multisize-0.2441-1.0	641.952777	3.0409889957366176
86430	0.2155501561957654	markov-multisize	0.2441	1	1.0	0.2441-1.0	markov-multisize-0.2441	markov-multisize-1.0	markov-multisize-0.2441-1.0	1169.474305	4.059265203054495
59130	0.2440385591070523	markov-multisize	0.2441	1	1.0	0.2441-1.0	markov-multisize-0.2441	markov-multisize-1.0	markov-multisize-0.2441-1.0	558.703422	2.834619086757991
75930	0.2414065586724615	markov-multisize	0.2441	1	1.0	0.2441-1.0	markov-multisize-0.2441	markov-multisize-1.0	markov-multisize-0.2441-1.0	787.053145	3.10965288423548
62430	0.2407496395963479	markov-multisize	0.2441	1	1.0	0.2441-1.0	markov-multisize-0.2441	markov-multisize-1.0	markov-multisize-0.2441-1.0	598.685887	2.8769144017299375
25230	0.2390011890606421	markov-multisize	0.2441	1	1.0	0.2441-1.0	markov-multisize-0.2441	markov-multisize-1.0	markov-multisize-0.2441-1.0	101.123721	1.2024223662306779
40230	0.2393736017897092	markov-multisize	0.2441	1	1.0	0.2441-1.0	markov-multisize-0.2441	markov-multisize-1.0	markov-multisize-0.2441-1.0	323.110826	2.4094767039522744
26430	0.2395005675368899	markov-multisize	0.2441	1	1.0	0.2441-1.0	markov-multisize-0.2441	markov-multisize-1.0	markov-multisize-0.2441-1.0	124.633314	1.414680068104427
39930	0.2411720510894065	markov-multisize	0.2441	1	1.0	0.2441-1.0	markov-multisize-0.2441	markov-multisize-1.0	markov-multisize-0.2441-1.0	311.403252	2.339618722764839
27930	0.2373791621911923	markov-multisize	0.2441	1	1.0	0.2441-1.0	markov-multisize-0.2441	markov-multisize-1.0	markov-multisize-0.2441-1.0	128.228626	1.3773214393125672
58230	0.2426584234930448	markov-multisize	0.2441	1	1.0	0.2441-1.0	markov-multisize-0.2441	markov-multisize-1.0	markov-multisize-0.2441-1.0	438.517028	2.259232498712004
72030	0.2419825072886297	markov-multisize	0.2441	1	1.0	0.2441-1.0	markov-multisize-0.2441	markov-multisize-1.0	markov-multisize-0.2441-1.0	645.154781	2.687025326947105
16830	0.2335115864527629	markov-multisize	0.2441	1	1.0	0.2441-1.0	markov-multisize-0.2441	markov-multisize-1.0	markov-multisize-0.2441-1.0	50.828151	0.9060276470588234
57330	0.2412349555206698	markov-multisize	0.2441	1	1.0	0.2441-1.0	markov-multisize-0.2441	markov-multisize-1.0	markov-multisize-0.2441-1.0	514.970789	2.694771266352695
43830	0.2402464065708419	markov-multisize	0.2441	1	1.0	0.2441-1.0	markov-multisize-0.2441	markov-multisize-1.0	markov-multisize-0.2441-1.0	317.091231	2.1703711909650925
39630	0.242997728993187	markov-multisize	0.2441	1	1.0	0.2441-1.0	markov-multisize-0.2441	markov-multisize-1.0	markov-multisize-0.2441-1.0	228.717655	1.7313978425435277
86430	0.2086081221797987	markov-multisize	0.2441	1	1.0	0.2441-1.0	markov-multisize-0.2441	markov-multisize-1.0	markov-multisize-0.2441-1.0	968.564528	3.361903950017355
39630	0.242997728993187	markov-multisize	0.2441	1	1.0	0.2441-1.0	markov-multisize-0.2441	markov-multisize-1.0	markov-multisize-0.2441-1.0	180.45737	1.3660663890991673
86430	0.2294342242276987	markov-multisize	0.2441	1	1.0	0.2441-1.0	markov-multisize-0.2441	markov-multisize-1.0	markov-multisize-0.2441-1.0	1002.907233	3.4811080631725093
50130	0.2399760622381807	markov-multisize	0.2441	1	1.0	0.2441-1.0	markov-multisize-0.2441	markov-multisize-1.0	markov-multisize-0.2441-1.0	490.953295	2.938080760023938
47130	0.2425206874602164	markov-multisize	0.2441	1	1.0	0.2441-1.0	markov-multisize-0.2441	markov-multisize-1.0	markov-multisize-0.2441-1.0	328.65187	2.091991534054742
33630	0.2417484388938448	markov-multisize	0.2441	1	1.0	0.2441-1.0	markov-multisize-0.2441	markov-multisize-1.0	markov-multisize-0.2441-1.0	161.86946	1.4439737734165925
28830	0.2403746097814776	markov-multisize	0.2441	1	1.0	0.2441-1.0	markov-multisize-0.2441	markov-multisize-1.0	markov-multisize-0.2441-1.0	145.60363	1.5151262226847035
32730	0.2392300641613199	markov-multisize	0.2441	1	1.0	0.2441-1.0	markov-multisize-0.2441	markov-multisize-1.0	markov-multisize-0.2441-1.0	193.406313	1.772743473877177
61830	0.2430858806404658	markov-multisize	0.2441	1	1.0	0.2441-1.0	markov-multisize-0.2441	markov-multisize-1.0	markov-multisize-0.2441-1.0	528.722144	2.565367025715672
35430	0.2379339542760373	markov-multisize	0.2441	1	1.0	0.2441-1.0	markov-multisize-0.2441	markov-multisize-1.0	markov-multisize-0.2441-1.0	196.951291	1.6676654614733277
19230	0.2355694227769111	markov-multisize	0.2441	1	1.0	0.2441-1.0	markov-multisize-0.2441	markov-multisize-1.0	markov-multisize-0.2441-1.0	64.639768	1.0084207176287052
59130	0.2440385591070523	markov-multisize	0.2441	1	1.0	0.2441-1.0	markov-multisize-0.2441	markov-multisize-1.0	markov-multisize-0.2441-1.0	496.851647	2.5208099797057333
45030	0.2405063291139241	markov-multisize	0.2441	1	1.0	0.2441-1.0	markov-multisize-0.2441	markov-multisize-1.0	markov-multisize-0.2441-1.0	330.724105	2.203358461025983
32730	0.2392300641613199	markov-multisize	0.2441	1	1.0	0.2441-1.0	markov-multisize-0.2441	markov-multisize-1.0	markov-multisize-0.2441-1.0	191.172883	1.7522720714940423
86430	0.2051371051718153	markov-multisize	0.2441	1	1.0	0.2441-1.0	markov-multisize-0.2441	markov-multisize-1.0	markov-multisize-0.2441-1.0	1237.059343	4.293854019437695
24030	0.2384519350811486	markov-multisize	0.2441	1	1.0	0.2441-1.0	markov-multisize-0.2441	markov-multisize-1.0	markov-multisize-0.2441-1.0	80.732788	1.007899975031211
27630	0.239956568946797	markov-multisize	0.2441	1	1.0	0.2441-1.0	markov-multisize-0.2441	markov-multisize-1.0	markov-multisize-0.2441-1.0	168.419509	1.828659163952226
49830	0.2414208308248043	markov-multisize	0.2441	1	1.0	0.2441-1.0	markov-multisize-0.2441	markov-multisize-1.0	markov-multisize-0.2441-1.0	338.884628	2.040244599638772
36930	0.2445166531275386	markov-multisize	0.2441	1	1.0	0.2441-1.0	markov-multisize-0.2441	markov-multisize-1.0	markov-multisize-0.2441-1.0	221.35284	1.7981546709991876
60930	0.241752831117676	markov-multisize	0.2441	1	1.0	0.2441-1.0	markov-multisize-0.2441	markov-multisize-1.0	markov-multisize-0.2441-1.0	604.916662	2.9784178335795173
47430	0.2409867172675522	markov-multisize	0.2441	1	1.0	0.2441-1.0	markov-multisize-0.2441	markov-multisize-1.0	markov-multisize-0.2441-1.0	366.386831	2.3174372612270715
53130	0.2433653303218521	markov-multisize	0.2441	1	1.0	0.2441-1.0	markov-multisize-0.2441	markov-multisize-1.0	markov-multisize-0.2441-1.0	407.381121	2.300288656126482
51030	0.2416225749559083	markov-multisize	0.2441	1	1.0	0.2441-1.0	markov-multisize-0.2441	markov-multisize-1.0	markov-multisize-0.2441-1.0	431.879794	2.5389758612580837
34230	0.2375109553023663	markov-multisize	0.2441	1	1.0	0.2441-1.0	markov-multisize-0.2441	markov-multisize-1.0	markov-multisize-0.2441-1.0	149.268731	1.3082272655565295
54630	0.242174629324547	markov-multisize	0.2441	1	1.0	0.2441-1.0	markov-multisize-0.2441	markov-multisize-1.0	markov-multisize-0.2441-1.0	403.139614	2.2138364305326745
21630	0.2371705963938974	markov-multisize	0.2441	1	1.0	0.2441-1.0	markov-multisize-0.2441	markov-multisize-1.0	markov-multisize-0.2441-1.0	75.110414	1.0417533148404994
86430	0.212079139187782	markov-multisize	0.2441	1	1.0	0.2441-1.0	markov-multisize-0.2441	markov-multisize-1.0	markov-multisize-0.2441-1.0	1106.536434	3.840806782367234
49830	0.2414208308248043	markov-multisize	0.2441	1	1.0	0.2441-1.0	markov-multisize-0.2441	markov-multisize-1.0	markov-multisize-0.2441-1.0	297.957466	1.7938438651414812
86430	0.201666088163832	markov-multisize	0.2441	1	1.0	0.2441-1.0	markov-multisize-0.2441	markov-multisize-1.0	markov-multisize-0.2441-1.0	1100.171593	3.8187143110031236
86430	0.2294342242276987	markov-multisize	0.2441	1	1.0	0.2441-1.0	markov-multisize-0.2441	markov-multisize-1.0	markov-multisize-0.2441-1.0	1050.407166	3.6459811384935783
35130	0.2399658411614005	markov-multisize	0.2441	1	1.0	0.2441-1.0	markov-multisize-0.2441	markov-multisize-1.0	markov-multisize-0.2441-1.0	180.513747	1.5415349871904356
44430	0.2437542201215395	markov-multisize	0.2441	1	1.0	0.2441-1.0	markov-multisize-0.2441	markov-multisize-1.0	markov-multisize-0.2441-1.0	326.68527	2.2058424713031735
40230	0.2393736017897092	markov-multisize	0.2441	1	1.0	0.2441-1.0	markov-multisize-0.2441	markov-multisize-1.0	markov-multisize-0.2441-1.0	260.356717	1.9415116853094707
86430	0.212079139187782	markov-multisize	0.2441	1	1.0	0.2441-1.0	markov-multisize-0.2441	markov-multisize-1.0	markov-multisize-0.2441-1.0	1046.240683	3.631519205137105
64830	0.2410920869967608	markov-multisize	0.2441	1	1.0	0.2441-1.0	markov-multisize-0.2441	markov-multisize-1.0	markov-multisize-0.2441-1.0	570.427219	2.639644696899584
86430	0.2051371051718153	markov-multisize	0.2441	1	1.0	0.2441-1.0	markov-multisize-0.2441	markov-multisize-1.0	markov-multisize-0.2441-1.0	1161.90799	4.033002395001735
46830	0.2440743113388853	markov-multisize	0.2441	1	1.0	0.2441-1.0	markov-multisize-0.2441	markov-multisize-1.0	markov-multisize-0.2441-1.0	426.877325	2.734640134529148
68430	0.2415607189829022	markov-multisize	0.2441	1	1.0	0.2441-1.0	markov-multisize-0.2441	markov-multisize-1.0	markov-multisize-0.2441-1.0	773.361804	3.390450697062692
86430	0.2051371051718153	markov-multisize	0.2441	1	1.0	0.2441-1.0	markov-multisize-0.2441	markov-multisize-1.0	markov-multisize-0.2441-1.0	1006.653184	3.4941103228045813
86430	0.201666088163832	markov-multisize	0.2441	1	1.0	0.2441-1.0	markov-multisize-0.2441	markov-multisize-1.0	markov-multisize-0.2441-1.0	969.398335	3.36479810829573
21930	0.2339261285909713	markov-multisize	0.2441	1	1.0	0.2441-1.0	markov-multisize-0.2441	markov-multisize-1.0	markov-multisize-0.2441-1.0	101.003994	1.3817235841313271
30930	0.2434529582929195	markov-multisize	0.2441	1	1.0	0.2441-1.0	markov-multisize-0.2441	markov-multisize-1.0	markov-multisize-0.2441-1.0	127.786673	1.2394439670223085
26730	0.2368125701459035	markov-multisize	0.2441	1	1.0	0.2441-1.0	markov-multisize-0.2441	markov-multisize-1.0	markov-multisize-0.2441-1.0	126.269483	1.4171659147025815
50130	0.2399760622381807	markov-multisize	0.2441	1	1.0	0.2441-1.0	markov-multisize-0.2441	markov-multisize-1.0	markov-multisize-0.2441-1.0	394.592	2.361412327947337
51030	0.2416225749559083	markov-multisize	0.2441	1	1.0	0.2441-1.0	markov-multisize-0.2441	markov-multisize-1.0	markov-multisize-0.2441-1.0	479.44729	2.8186201646090536
49830	0.2414208308248043	markov-multisize	0.2441	1	1.0	0.2441-1.0	markov-multisize-0.2441	markov-multisize-1.0	markov-multisize-0.2441-1.0	362.855499	2.1845604996989767
60630	0.2429490351311232	markov-multisize	0.2441	1	1.0	0.2441-1.0	markov-multisize-0.2441	markov-multisize-1.0	markov-multisize-0.2441-1.0	472.540776	2.3381532706580903
63630	0.2409240924092409	markov-multisize	0.2441	1	1.0	0.2441-1.0	markov-multisize-0.2441	markov-multisize-1.0	markov-multisize-0.2441-1.0	534.903605	2.521940617633192
66930	0.2424921559838637	markov-multisize	0.2441	1	1.0	0.2441-1.0	markov-multisize-0.2441	markov-multisize-1.0	markov-multisize-0.2441-1.0	730.829961	3.2757954325414613
55830	0.2423428264373992	markov-multisize	0.2441	1	1.0	0.2441-1.0	markov-multisize-0.2441	markov-multisize-1.0	markov-multisize-0.2441-1.0	564.703274	3.0344077055346586
23130	0.2347600518806744	markov-multisize	0.2441	1	1.0	0.2441-1.0	markov-multisize-0.2441	markov-multisize-1.0	markov-multisize-0.2441-1.0	96.071888	1.2460685862516214
57930	0.2439150699119627	markov-multisize	0.2441	1	1.0	0.2441-1.0	markov-multisize-0.2441	markov-multisize-1.0	markov-multisize-0.2441-1.0	552.449842	2.86095205592957
53430	0.2419988770353734	markov-multisize	0.2441	1	1.0	0.2441-1.0	markov-multisize-0.2441	markov-multisize-1.0	markov-multisize-0.2441-1.0	369.613655	2.075315300393038
86430	0.201666088163832	markov-multisize	0.2441	1	1.0	0.2441-1.0	markov-multisize-0.2441	markov-multisize-1.0	markov-multisize-0.2441-1.0	905.565879	3.143234567858382
49530	0.2428831011508177	markov-multisize	0.2441	1	1.0	0.2441-1.0	markov-multisize-0.2441	markov-multisize-1.0	markov-multisize-0.2441-1.0	348.849254	2.1129573228346454
63030	0.2432175154688244	markov-multisize	0.2441	1	1.0	0.2441-1.0	markov-multisize-0.2441	markov-multisize-1.0	markov-multisize-0.2441-1.0	446.594071	2.125626230366492
63030	0.2432175154688244	markov-multisize	0.2441	1	1.0	0.2441-1.0	markov-multisize-0.2441	markov-multisize-1.0	markov-multisize-0.2441-1.0	637.878044	3.036068748215136
31530	0.2388201712654615	markov-multisize	0.2441	1	1.0	0.2441-1.0	markov-multisize-0.2441	markov-multisize-1.0	markov-multisize-0.2441-1.0	182.885117	1.7401057754519507
21030	0.2439372325249643	markov-multisize	0.2441	1	1.0	0.2441-1.0	markov-multisize-0.2441	markov-multisize-1.0	markov-multisize-0.2441-1.0	62.040323	0.8850260057061342
